snapshot_date,building,in_market,unit,unit_type,beds,baths,sqft,asking_rent,net_effective_rent,price_basis,concession_text,available_date,data_flag,conc_months,lease_months,first_seen,last_seen,active
2026-07-13,The Journal,1,5901N,1BR,1,1.0,925,4196.0,3776.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-07-01,The Journal,1,5902S,1BR,1,1.0,733,4130.0,3717.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-01,0
2026-06-08,The Journal,1,5906N,1BR,1,1.0,660,3569.0,3212.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,5906N,1BR,1,1.0,660,3966.0,3569.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-06-08,The Journal,1,5906S,1BR,1,1.0,660,3956.0,3560.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-07,The Journal,1,5906S,1BR,1,1.0,660,4396.0,3956.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-07,0
2026-07-07,The Journal,1,5911N,1BR,1,1.0,758,3996.0,3596.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-07,0
2026-07-14,The Journal,1,5911S,1BR,1,1.0,758,3956.0,3560.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-14,0
2026-06-27,The Journal,1,6009N,1BR,1,1.0,736,3896.0,3506.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-25,2026-06-27,0
2026-06-08,The Journal,1,6009S,1BR,1,1.0,736,3587.0,3228.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6009S,1BR,1,1.0,736,3986.0,3587.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,6010S,1BR,1,1.0,687,3474.0,3127.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6010S,1BR,1,1.0,687,3860.0,3474.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,6011S,1BR,1,1.0,758,3560.0,3204.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-03,The Journal,1,6011S,1BR,1,1.0,758,3956.0,3560.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-03,0
2026-07-14,The Journal,1,6012S,1BR,1,1.0,762,4236.0,3812.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-14,0
2026-06-08,The Journal,1,6101S,1BR,1,1.0,925,3983.0,3585.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-30,The Journal,1,6101S,1BR,1,1.0,925,4426.0,3983.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-30,0
2026-06-11,The Journal,1,6105S,1BR,1,1.0,727,5096.0,4586.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-11,0
2026-06-08,The Journal,1,6109N,1BR,1,1.0,736,3533.0,3180.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-07,The Journal,1,6109N,1BR,1,1.0,736,3926.0,3533.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-07,0
2026-07-13,The Journal,1,6201S,1BR,1,1.0,925,4326.0,3893.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-13,0
2026-06-08,The Journal,1,6210N,1BR,1,1.0,687,3479.0,3131.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6210N,1BR,1,1.0,687,3866.0,3479.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-05,The Journal,1,6305S,1BR,1,1.0,727,5396.0,4856.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-05,0
2026-06-08,The Journal,1,6309N,1BR,1,1.0,736,3663.0,3297.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6309N,1BR,1,1.0,736,4070.0,3663.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,1314N,2BR,2,2.0,1096,5256.0,4730.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,1314N,2BR,2,2.0,1096,5840.0,5256.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-11,The Journal,1,1314S,2BR,2,2.0,989,5896.0,5306.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-11,0
2026-06-08,The Journal,1,1414S,2BR,2,2.0,989,5306.0,4775.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-19,The Journal,1,1414S,2BR,2,2.0,989,5896.0,5306.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-19,0
2026-06-27,The Journal,1,1514S,2BR,2,2.0,989,5896.0,5306.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-18,2026-06-27,0
2026-07-20,The Journal,1,1707S,2BR,2,2.0,1032,6396.0,5756.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-20,1
2026-06-08,The Journal,1,1807S,2BR,2,2.0,1032,5756.0,5180.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-15,The Journal,1,1807S,2BR,2,2.0,1032,6396.0,5756.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-15,0
2026-06-24,The Journal,1,1814N,2BR,2,2.0,989,5850.0,5265.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-24,0
2026-07-19,The Journal,1,1914S,2BR,2,2.0,989,5996.0,5396.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-19,0
2026-06-27,The Journal,1,2114N,2BR,2,2.0,989,5750.0,5175.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-26,2026-06-27,0
2026-06-08,The Journal,1,2507S,2BR,2,2.0,1032,5846.0,5261.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-23,The Journal,1,2514S,2BR,2,2.0,989,5820.0,5238.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-23,0
2026-06-08,The Journal,1,2607S,2BR,2,2.0,1032,5846.0,5261.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-29,The Journal,1,2607S,2BR,2,2.0,1032,6496.0,5846.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-06-29,0
2026-06-20,The Journal,1,2614S,2BR,2,2.0,989,5940.0,5346.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-20,0
2026-06-27,The Journal,1,2807N,2BR,2,2.0,1032,5496.0,4946.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-06-27,0
2026-07-20,The Journal,1,2914N,2BR,2,2.0,989,5696.0,5126.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-20,The Journal,1,3014N,2BR,2,2.0,989,5696.0,5126.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-20,The Journal,1,3407S,2BR,2,2.0,1034,6696.0,6026.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-20,1
2026-07-20,The Journal,1,3514S,2BR,2,2.0,989,6020.0,5418.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-02,The Journal,1,3614S,2BR,2,2.0,989,6036.0,5432.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-02,0
2026-07-20,The Journal,1,3807N,2BR,2,2.0,1032,6250.0,5625.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-20,The Journal,1,3814N,2BR,2,2.0,989,5846.0,5261.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-20,2026-07-20,1
2026-06-12,The Journal,1,3907N,2BR,2,2.0,1032,5596.0,5036.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-12,2026-06-12,0
2026-06-29,The Journal,1,4107S,2BR,2,2.0,1032,6596.0,5936.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-06-29,0
2026-06-27,The Journal,1,4214N,2BR,2,2.0,989,5796.0,5216.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-27,0
2026-06-08,The Journal,1,4307S,2BR,2,2.0,1032,5936.0,5342.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-16,The Journal,1,4307S,2BR,2,2.0,1032,6596.0,5936.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-16,0
2026-06-08,The Journal,1,4314S,2BR,2,2.0,989,5400.0,4860.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-25,The Journal,1,4314S,2BR,2,2.0,989,6096.0,5486.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-25,0
2026-07-20,The Journal,1,4607S,2BR,2,2.0,1032,6796.0,6116.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-07,The Journal,1,4707N,2BR,2,2.0,1032,5480.0,4932.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-02,2026-07-07,0
2026-06-08,The Journal,1,4814N,2BR,2,2.0,1096,5306.0,4775.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-11,The Journal,1,4907S,2BR,2,2.0,1032,6896.0,6206.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-07-11,0
2026-06-27,The Journal,1,4914N,2BR,2,2.0,989,5846.0,5261.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-15,2026-06-27,0
2026-06-08,The Journal,1,5114S,2BR,2,2.0,989,5513.0,4962.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5114S,2BR,2,2.0,989,6126.0,5513.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,5207N,2BR,2,2.0,1032,6050.0,5445.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-18,2026-07-20,1
2026-06-08,The Journal,1,5214S,2BR,2,2.0,989,5513.0,4962.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,5607N,2BR,2,2.0,1032,5576.0,5018.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5607N,2BR,2,2.0,1032,6396.0,5756.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-07,The Journal,1,5714N,2BR,2,2.0,989,5946.0,5351.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-28,2026-07-07,0
2026-06-08,The Journal,1,5914S,2BR,2,2.0,989,5544.0,4990.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,5914S,2BR,2,2.0,989,6160.0,5544.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-13,The Journal,1,6007N,2BR,2,2.0,1032,5896.0,5306.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-13,2026-07-13,0
2026-06-08,The Journal,1,6014N,2BR,2,2.0,989,5535.0,4982.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,6014N,2BR,2,2.0,989,6150.0,5535.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,0206,3BR,3,2.0,1226,6300.0,5670.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,0206,3BR,3,2.0,1226,7000.0,6300.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,0303,3BR,3,2.0,1153,6210.0,5589.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,0303,3BR,3,2.0,1153,6900.0,6210.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-06-08,The Journal,1,0403,3BR,3,2.0,1153,5850.0,5265.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-22,The Journal,1,0403,3BR,3,2.0,1153,6500.0,5850.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-22,0
2026-07-20,The Journal,1,0603,3BR,3,2.0,1153,6550.0,5895.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-20,1
2026-07-20,The Journal,1,0906,3BR,3,2.0,1374,7500.0,6750.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-07-13,The Journal,1,1006,3BR,3,2.0,1305,7400.0,6660.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-02,2026-07-13,0
2026-06-08,The Journal,1,0204,Studio,0,1.0,421,2817.0,2535.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-09,The Journal,1,0204,Studio,0,1.0,421,3130.0,2817.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-09,0
2026-07-13,The Journal,1,0302,Studio,0,1.0,387,3036.0,2732.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-13,2026-07-13,0
2026-06-08,The Journal,1,0304,Studio,0,1.0,421,2777.0,2499.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,0304,Studio,0,1.0,421,3136.0,2822.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,0311,Studio,0,1.0,515,3146.0,2831.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-17,2026-07-20,1
2026-07-13,The Journal,1,0404,Studio,0,1.0,461,3146.0,2831.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-07-13,The Journal,1,0411,Studio,0,1.0,515,3126.0,2813.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-29,2026-07-13,0
2026-06-15,The Journal,1,0422,Studio,0,1.0,491,3086.0,2777.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-15,0
2026-06-08,The Journal,1,0502,Studio,0,1.0,387,2786.0,2507.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-03,The Journal,1,0502,Studio,0,1.0,387,3146.0,2831.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-03,0
2026-06-08,The Journal,1,0504,Studio,0,1.0,461,2876.0,2588.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-06,The Journal,1,0504,Studio,0,1.0,461,3196.0,2876.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-06,0
2026-06-08,The Journal,1,0611,Studio,0,1.0,496,2651.0,2386.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,0611,Studio,0,1.0,496,3246.0,2921.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-13,The Journal,1,0619,Studio,0,1.0,567,3286.0,2957.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-06-12,The Journal,1,0702,Studio,0,1.0,387,3196.0,2876.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-12,0
2026-06-08,The Journal,1,0708,Studio,0,1.0,524,2912.0,2621.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-20,The Journal,1,0708,Studio,0,1.0,524,3236.0,2912.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-20,0
2026-06-08,The Journal,1,0810,Studio,0,1.0,497,2831.0,2548.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-11,The Journal,1,0810,Studio,0,1.0,497,3146.0,2831.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-11,0
2026-07-20,The Journal,1,0902,Studio,0,1.0,387,3196.0,2876.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-20,1
2026-06-15,The Journal,1,0919,Studio,0,1.0,567,3246.0,2921.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-15,0
2026-07-13,The Journal,1,1002,Studio,0,1.0,387,3076.0,2768.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-28,2026-07-13,0
2026-07-20,The Journal,1,1004,Studio,0,1.0,461,3090.0,2781.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-18,2026-07-20,1
2026-06-27,The Journal,1,1008,Studio,0,1.0,422,2990.0,2691.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-27,0
2026-07-20,The Journal,1,1011,Studio,0,1.0,400,2990.0,2691.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-18,2026-07-20,1
2026-06-08,The Journal,1,1022,Studio,0,1.0,484,3029.0,2726.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,1022,Studio,0,1.0,484,3366.0,3029.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-07-20,The Journal,1,1303N,Studio,0,1.0,474,3330.0,2997.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-20,The Journal,1,1304N,Studio,0,1.0,434,3286.0,2957.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-06-17,The Journal,1,1315S,Studio,0,1.0,405,3246.0,2921.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-17,0
2026-06-27,The Journal,1,1403S,Studio,0,1.0,461,3296.0,2966.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-27,0
2026-06-08,The Journal,1,1404N,Studio,0,1.0,430,2903.0,2613.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-16,The Journal,1,1404S,Studio,0,1.0,430,3246.0,2921.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-16,0
2026-06-08,The Journal,1,1408N,Studio,0,1.0,468,3011.0,2710.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-26,The Journal,1,1408N,Studio,0,1.0,468,3346.0,3011.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-26,0
2026-06-08,The Journal,1,1415N,Studio,0,1.0,405,2934.0,2641.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-05,The Journal,1,1415N,Studio,0,1.0,405,3260.0,2934.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-05,0
2026-06-08,The Journal,1,1503S,Studio,0,1.0,461,2966.0,2669.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-17,The Journal,1,1503S,Studio,0,1.0,461,3296.0,2966.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-17,0
2026-06-08,The Journal,1,1515N,Studio,0,1.0,405,2939.0,2645.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-24,The Journal,1,1515N,Studio,0,1.0,405,3266.0,2939.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-24,0
2026-06-08,The Journal,1,1608N,Studio,0,1.0,468,3011.0,2710.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-24,The Journal,1,1608N,Studio,0,1.0,468,3346.0,3011.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-24,0
2026-07-20,The Journal,1,1708S,Studio,0,1.0,469,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-07-20,1
2026-06-08,The Journal,1,1808S,Studio,0,1.0,469,3056.0,2750.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-27,The Journal,1,1808S,Studio,0,1.0,469,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-27,0
2026-07-09,The Journal,1,1904S,Studio,0,1.0,430,3296.0,2966.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-09,0
2026-07-01,The Journal,1,1908N,Studio,0,1.0,469,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-17,2026-07-01,0
2026-06-08,The Journal,1,1915N,Studio,0,1.0,385,2867.0,2580.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-01,The Journal,1,2015N,Studio,0,1.0,405,3490.0,3141.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-16,2026-07-01,0
2026-07-01,The Journal,1,2204N,Studio,0,1.0,430,3286.0,2957.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-01,0
2026-06-08,The Journal,1,2215N,Studio,0,1.0,385,3020.0,2718.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,2303N,Studio,0,1.0,461,3042.0,2738.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-30,The Journal,1,2303N,Studio,0,1.0,461,3380.0,3042.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-30,0
2026-07-13,The Journal,1,2503N,Studio,0,1.0,461,3190.0,2871.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-08,2026-07-13,0
2026-07-16,The Journal,1,2503S,Studio,0,1.0,461,3366.0,3029.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-16,0
2026-06-24,The Journal,1,2603S,Studio,0,1.0,461,3366.0,3029.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-24,0
2026-06-08,The Journal,1,2703S,Studio,0,1.0,461,3029.0,2726.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,2704N,Studio,0,1.0,430,2840.0,2556.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,2804N,Studio,0,1.0,430,2844.0,2560.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-20,The Journal,1,2815N,Studio,0,1.0,405,3230.0,2907.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-20,2026-07-20,1
2026-07-09,The Journal,1,2903N,Studio,0,1.0,461,3210.0,2889.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-09,0
2026-07-20,The Journal,1,2904N,Studio,0,1.0,430,3266.0,2939.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-07-20,The Journal,1,2908S,Studio,0,1.0,475,3436.0,3092.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-20,1
2026-06-08,The Journal,1,3004N,Studio,0,1.0,430,2984.0,2686.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-15,The Journal,1,3004N,Studio,0,1.0,430,3316.0,2984.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-15,0
2026-07-01,The Journal,1,3015N,Studio,0,1.0,405,3240.0,2916.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-24,2026-07-01,0
2026-07-20,The Journal,1,3203N,Studio,0,1.0,461,3276.0,2948.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-30,2026-07-20,1
2026-06-08,The Journal,1,3208S,Studio,0,1.0,479,3056.0,2750.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-15,The Journal,1,3315N,Studio,0,1.0,405,3406.0,3065.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-15,0
2026-06-08,The Journal,1,3415S,Studio,0,1.0,375,3011.0,2710.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-13,The Journal,1,3415S,Studio,0,1.0,375,3346.0,3011.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-07-13,0
2026-06-08,The Journal,1,3704N,Studio,0,1.0,430,2930.0,2637.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-16,The Journal,1,3708N,Studio,0,1.0,478,3296.0,2966.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-16,0
2026-06-27,The Journal,1,3715N,Studio,0,1.0,410,3350.0,3015.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-24,2026-06-27,0
2026-06-08,The Journal,1,3808N,Studio,0,1.0,479,2858.0,2572.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-07-13,The Journal,1,3903N,Studio,0,1.0,461,3326.0,2993.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-13,0
2026-07-09,The Journal,1,3903S,Studio,0,1.0,461,3380.0,3042.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-01,2026-07-09,0
2026-07-16,The Journal,1,3904N,Studio,0,1.0,430,3280.0,2952.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-15,2026-07-16,0
2026-07-20,The Journal,1,4003N,Studio,0,1.0,461,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-07-09,2026-07-20,1
2026-06-30,The Journal,1,4004S,Studio,0,1.0,430,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-23,2026-06-30,0
2026-06-08,The Journal,1,4104S,Studio,0,1.0,430,3038.0,2734.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-17,The Journal,1,4104S,Studio,0,1.0,430,3376.0,3038.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-17,0
2026-06-08,The Journal,1,4108N,Studio,0,1.0,479,2993.0,2694.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-08,The Journal,1,4203S,Studio,0,1.0,461,3056.0,2750.0,both,,,,2,20,2026-06-08,2026-06-08,0
2026-06-21,The Journal,1,4203S,Studio,0,1.0,461,3396.0,3056.0,net+derived_gross,UP TO 2 MONTHS FREE*,,,2,20,2026-06-11,2026-06-21,0
